sampleId;datasetId
SRR11313438;1
SRR11313439;1
SRR11313440;1
SRR11313441;1
SRR11313442;1
SRR11313443;1
SRR11313444;1
SRR11313445;1
SRR11313446;1
SRR11313447;1
SRR11313448;1
SRR11313449;1
SRR11313450;1
SRR11313451;1
SRR11313452;1
SRR11313453;1
SRR11313454;1
SRR11313455;1
SRR11313456;1
SRR11313457;1
SRR11313458;1
SRR11313459;1
SRR11313461;1
SRR11313462;1
SRR11313464;1
SRR11313465;1
SRR11313466;1
SRR11313467;1
SRR11313468;1
SRR11313469;1
SRR11313470;1
SRR11313471;1
SRR11313472;1
SRR11313473;1
SRR11313474;1
SRR11313475;1
SRR11313476;1
SRR11313477;1
SRR11313478;1
SRR11313479;1
SRR11313480;1
SRR11313481;1
SRR11313482;1
SRR11313483;1
SRR11313484;1
SRR11313485;1
SRR11313486;1
SRR11313487;1
SRR11313488;1
SRR11313489;1
SRR11313490;1
SRR11313491;1
SRR11313492;1
SRR11313493;1
SRR11313494;1
SRR11313495;1
SRR11313496;1
SRR11313497;1
SRR11313498;1
SRR11313499;1
SRR11313500;1
SRR11313501;1
SRR11313502;1
SRR11313503;1
SRR11313504;1
SRR11313505;1
SRR11313506;1
SRR11313507;1
SRR11313508;1
SRR11313509;1
SRR11347377;1
SRR11365239;1
SRR11365240;1
SRR11393271;1
SRR11393272;1
SRR11393273;1
SRR11393274;1
SRR11393275;1
SRR11393276;1
SRR11393277;1
SRR11393278;1
SRR11397722;1
SRR11397723;1
SRR11397724;1
SRR11397725;1
SRR11397726;1
SRR11397727;1
SRR11410121;1
SRR11410122;1
SRR11410123;1
SRR11410124;1
SRR11410125;1
SRR11410530;1
SRR11410531;1
SRR11410534;1
SRR11410535;1
SRR11410537;1
SRR11410539;1
SRR11433881;1
SRR11433882;1
SRR11433883;1
SRR11433884;1
SRR11433885;1
SRR11433886;1
SRR11433887;1
SRR11433888;1
SRR11433889;1
SRR11433890;1
SRR11433891;1
SRR11433892;1
SRR11433893;1
SRR11445485;1
SRR11445486;1
SRR11476450;1
SRR11476451;1
SRR11476455;1
SRR11476466;1
SRR11476467;1
SRR11483104;1
SRR11483105;1
SRR11483106;1
SRR11483107;1
SRR11483108;1
SRR11483109;1
SRR11483110;1
SRR11483111;1
SRR11483112;1
SRR11547279;1
SRR11579233;1
SRR11579234;1
SRR11579235;1
SRR11579236;1
SRR11579237;1
SRR11579238;1
SRR11579239;1
SRR11579240;1
SRR11579241;1
SRR11579242;1
SRR11579243;1
SRR11579244;1
SRR11579245;1
SRR11579246;1
SRR11579247;1
SRR11579248;1
SRR11579249;1
SRR11579250;1
SRR11579251;1
SRR11579252;1
SRR11579253;1
SRR11579254;1
SRR11579255;1
SRR11579256;1
SRR11579257;1
SRR11579258;1
SRR11579259;1
SRR11579260;1
SRR11579261;1
SRR11579262;1
SRR11579263;1
SRR11579264;1
SRR11579265;1
SRR11579266;1
SRR11579267;1
SRR11579268;1
SRR11579269;1
SRR11579270;1
SRR11579271;1
SRR11579272;1
SRR11579273;1
SRR11579274;1
SRR11579275;1
SRR11579276;1
SRR11579277;1
SRR11579278;1
SRR11579279;1
SRR11579280;1
SRR11579281;1
SRR11579282;1
SRR11579283;1
SRR11579284;1
SRR11579285;1
SRR11579286;1
SRR11579287;1
SRR11579288;1
SRR11579289;1
SRR11579290;1
SRR11579291;1
SRR11579292;1
SRR11579293;1
SRR11579294;1
SRR11579295;1
SRR11579296;1
SRR11579297;1
SRR11579298;1
SRR11579299;1
SRR11579300;1
SRR11579301;1
SRR11579302;1
SRR11579303;1
SRR11579304;1
SRR11579305;1
SRR11579306;1
SRR11579307;1
SRR11579308;1
SRR11579309;1
SRR11579310;1
SRR11579311;1
SRR11579312;1
SRR11579313;1
SRR11579314;1
SRR11579315;1
SRR11579316;1
SRR11579317;1
SRR11579318;1
SRR11579319;1
SRR11579320;1
SRR11579321;1
SRR11579322;1
SRR11579323;1
SRR11579324;1
SRR11579325;1
SRR11579326;1
SRR11579327;1
SRR11582215;1
SRR11582216;1
SRR11582217;1
SRR11582218;1
SRR11582219;1
SRR11582220;1
SRR11582221;1
SRR11582222;1
SRR11582223;1
SRR11582224;1
SRR11582225;1
SRR11582226;1
SRR11582227;1
SRR11582228;1
SRR11582229;1
SRR11582230;1
SRR11582231;1
SRR11582232;1
SRR11582233;1
SRR11582234;1
SRR11582235;1
SRR11582236;1
SRR11582237;1
SRR11582238;1
SRR11582239;1
SRR11582240;1
SRR11582241;1
SRR11582242;1
SRR11582243;1
SRR11582244;1
SRR11582245;1
SRR11582246;1
SRR11582247;1
SRR11582248;1
SRR11582249;1
SRR11582250;1
SRR11584155;1
SRR11584156;1
SRR11584157;1
SRR11584158;1
SRR11584159;1
SRR11584160;1
SRR11584162;1
SRR11584163;1
SRR11584164;1
SRR11584165;1
SRR11584166;1
SRR11584167;1
SRR11584168;1
SRR11584169;1
SRR11584170;1
SRR11584171;1
SRR11584172;1
SRR11584173;1
SRR11584175;1
SRR11584176;1
SRR11584177;1
SRR11584178;1
SRR11584179;1
SRR11584180;1
SRR11584181;1
SRR11584182;1
SRR11584183;1
SRR11584184;1
SRR11584185;1
SRR11584186;1
SRR11584187;1
SRR11584188;1
SRR11584189;1
SRR11584190;1
SRR11584191;1
SRR11584192;1
SRR11584193;1
SRR11584194;1
SRR11584195;1
SRR11584196;1
SRR11584197;1
SRR11584198;1
SRR11584199;1
SRR11584200;1
SRR11584201;1
SRR11584202;1
SRR11584203;1
SRR11584204;1
SRR11584205;1
SRR11584206;1
SRR11584207;1
SRR11584208;1
SRR11584209;1
SRR11584210;1
SRR11584211;1
SRR11584212;1
SRR11584213;1
SRR11584214;1
SRR11584215;1
SRR11584216;1
SRR11584217;1
SRR11584218;1
SRR11584219;1
SRR11584220;1
SRR11584221;1
SRR11584222;1
SRR11584223;1
SRR11584225;1
SRR11584227;1
SRR11584228;1
SRR11584230;1
SRR11584231;1
SRR11584233;1
SRR11584234;1
SRR11584235;1
SRR11584236;1
SRR11584237;1
SRR11584238;1
SRR11584239;1
SRR11584240;1
SRR11584241;1
SRR11584244;1
SRR11584245;1
SRR11584246;1
SRR11584247;1
SRR11584248;1
SRR11586701;1
SRR11586702;1
SRR11586703;1
SRR11586704;1
SRR11586705;1
SRR11587603;1
SRR11588238;1
SRR11588239;1
SRR11588958;1
SRR11588959;1
SRR11588960;1
SRR11588961;1
SRR11588962;1
SRR11588963;1
SRR11588964;1
SRR11588965;1
SRR11588966;1
SRR11593351;1
SRR11593352;1
SRR11593353;1
SRR11593363;1
SRR11593366;1
SRR11593367;1
SRR11593368;1
SRR11593369;1
SRR11593370;1
SRR11593371;1
SRR11593372;1
SRR11593373;1
SRR11593374;1
SRR11593375;1
SRR11593376;1
SRR11593377;1
SRR11593378;1
SRR11593379;1
SRR11593380;1
SRR11593381;1
SRR11593382;1
SRR11593383;1
SRR11593384;1
SRR11593385;1
SRR11593386;1
SRR11593387;1
SRR11593388;1
SRR11593389;1
SRR11593390;1
SRR11593391;1
SRR11593392;1
SRR11593393;1
SRR11593394;1
SRR11593395;1
SRR11593396;1
SRR11593397;1
SRR11593398;1
SRR11593399;1
SRR11593400;1
SRR11593401;1
SRR11593402;1
SRR11593403;1
SRR11593404;1
SRR11593405;1
SRR11593406;1
SRR11593407;1
SRR11593408;1
SRR11593409;1
SRR11593410;1
SRR11593411;1
SRR11593412;1
SRR11593413;1
SRR11593414;1
SRR11593415;1
SRR11593416;1
SRR11593417;1
SRR11593418;1
SRR11593419;1
SRR11637191;1
SRR11637192;1
SRR11637193;1
SRR11637194;1
SRR11637195;1
SRR11637196;1
SRR11637197;1
SRR11637198;1
SRR11637199;1
SRR11637200;1
SRR11637201;1
SRR11637202;1
SRR11637203;1
SRR11637204;1
SRR11637205;1
SRR11637207;1
SRR11637208;1
SRR11637209;1
SRR11637210;1
SRR11637211;1
SRR11637212;1
SRR11637213;1
SRR11637214;1
SRR11637215;1
SRR11637216;1
SRR11637217;1
SRR11637218;1
SRR11637219;1
SRR11637220;1
SRR11637221;1
SRR11637222;1
SRR11637223;1
SRR11637224;1
SRR11637225;1
SRR11637226;1
SRR11637227;1
SRR11637228;1
SRR11637229;1
SRR11637230;1
SRR11637231;1
SRR11637232;1
SRR11637233;1
SRR11637234;1
SRR11637235;1
SRR11637236;1
SRR11637237;1
SRR11637238;1
SRR11637239;1
SRR11637240;1
SRR11637241;1
SRR11637242;1
SRR11637243;1
SRR11637244;1
SRR11637245;1
SRR11637246;1
SRR11637247;1
SRR11637248;1
SRR11637249;1
SRR11637250;1
SRR11637251;1
SRR11637252;1
SRR11637253;1
SRR11637254;1
SRR11637255;1
SRR11637256;1
SRR11637257;1
SRR11637258;1
SRR11637259;1
SRR11637260;1
SRR11637261;1
SRR11637262;1
SRR11637263;1
SRR11637264;1
SRR11637265;1
SRR11637266;1
SRR11637267;1
SRR11637268;1
SRR11637269;1
SRR11637270;1
SRR11637271;1
SRR11637272;1
SRR11637273;1
SRR11637274;1
SRR11637275;1
SRR11637276;1
SRR11637277;1
SRR11637278;1
SRR11637279;1
SRR11637280;1
SRR11637281;1
SRR11637282;1
SRR11637283;1
SRR11637284;1
SRR11637285;1
SRR11637286;1
SRR11637287;1
SRR11637288;1
SRR11637289;1
SRR11637290;1
SRR11637291;1
SRR11637292;1
SRR11637293;1
SRR11637294;1
SRR11637295;1
SRR11637296;1
SRR11637297;1
SRR11637298;1
SRR11637299;1
SRR11637300;1
SRR11637301;1
SRR11637302;1
SRR11637303;1
SRR11637304;1
SRR11637305;1
SRR11637306;1
SRR11637307;1
SRR11637308;1
SRR11637309;1
SRR11637310;1
SRR11637311;1
SRR11637312;1
SRR11637313;1
SRR11637314;1
SRR11637315;1
SRR11637316;1
SRR11637317;1
SRR11637318;1
SRR11637319;1
SRR11637320;1
SRR11637321;1
SRR11637322;1
SRR11637323;1
SRR11637324;1
SRR11637325;1
SRR11637326;1
SRR11637327;1
SRR11637328;1
SRR11637329;1
SRR11637330;1
SRR11637331;1
SRR11637332;1
SRR11637333;1
SRR11637334;1
SRR11637335;1
SRR11637336;1
SRR11637337;1
SRR11637338;1
SRR11637339;1
SRR11637340;1
SRR11637341;1
SRR11637342;1
SRR11637343;1
SRR11637344;1
SRR11637345;1
SRR11637346;1
SRR11637347;1
SRR11637348;1
SRR11637349;1
SRR11637350;1
SRR11637351;1
SRR11637352;1
SRR11647997;1
SRR11647998;1
SRR11647999;1
SRR11648000;1
SRR11648001;1
SRR11648002;1
SRR11648003;1
SRR11648004;1
SRR11648005;1
SRR11648006;1
SRR11648007;1
SRR11648008;1
SRR11648009;1
SRR11648010;1
SRR11648011;1
SRR11648012;1
SRR11648013;1
SRR11648014;1
SRR11648015;1
SRR11648016;1
SRR11648017;1
SRR11648018;1
SRR11648019;1
SRR11648020;1
SRR11648021;1
SRR11648022;1
SRR11648023;1
SRR11648024;1
SRR11648025;1
SRR11648026;1
SRR11648027;1
SRR11648028;1
SRR11648029;1
SRR11648030;1
SRR11648031;1
SRR11648032;1
SRR11648033;1
SRR11648034;1
SRR11648035;1
SRR11648036;1
SRR11648037;1
SRR11648038;1
SRR11648039;1
SRR11648040;1
SRR11648041;1
SRR11648042;1
SRR11648043;1
SRR11648044;1
SRR11648045;1
SRR11648046;1
SRR11648047;1
SRR11648048;1
SRR11648049;1
SRR11648050;1
SRR11648051;1
SRR11648052;1
SRR11648053;1
SRR11648054;1
SRR11648055;1
SRR11648056;1
SRR11668440;1
SRR11668441;1
SRR11668442;1
SRR11668443;1
SRR11668444;1
SRR11668445;1
SRR11668446;1
SRR11668447;1
SRR11675905;1
SRR11675906;1
SRR11675907;1
SRR11675908;1
SRR11675909;1
SRR11675910;1
SRR11675911;1
SRR11675920;1
SRR11675921;1
SRR11721822;1
SRR11721823;1
SRR11721824;1
SRR11721825;1
SRR11721826;1
SRR11721827;1
SRR11721828;1
SRR11721829;1
SRR11721830;1
SRR11721831;1
SRR11721832;1
SRR11721833;1
SRR11721834;1
SRR11721835;1
SRR11721836;1
SRR11721837;1
SRR11721838;1
SRR11721839;1
SRR11721840;1
SRR11721841;1
SRR11721842;1
SRR11721843;1
SRR11721844;1
SRR11721845;1
SRR11721846;1
SRR11721847;1
SRR11721848;1
SRR11721849;1
SRR11721850;1
SRR11721851;1
SRR11721852;1
SRR11721853;1
SRR11721854;1
SRR11721855;1
SRR11721856;1
SRR11721857;1
SRR11721858;1
SRR11721859;1
SRR11721860;1
SRR11721861;1
SRR11721862;1
SRR11721864;1
SRR11721865;1
SRR11721866;1
SRR11721868;1
SRR11721869;1
SRR11721870;1
SRR11721871;1
SRR11721872;1
SRR11721873;1
SRR11721874;1
SRR11721875;1
SRR11721876;1
SRR11721877;1
SRR11721878;1
SRR11721879;1
SRR11721880;1
SRR11721881;1
SRR11721882;1
SRR11721883;1
SRR11721884;1
SRR11721885;1
SRR11721886;1
SRR11721887;1
SRR11721888;1
SRR11721889;1
SRR11721890;1
SRR11721891;1
SRR11721892;1
SRR11721893;1
SRR11721894;1
SRR11721895;1
SRR11721896;1
SRR11721897;1
SRR11721898;1
SRR11745198;1
SRR11745199;1
SRR11745200;1
SRR11745201;1
SRR11745202;1
SRR11745203;1
SRR11745204;1
SRR11745205;1
SRR11745206;1
SRR11745207;1
SRR11745208;1
SRR11745209;1
SRR11745210;1
SRR11745211;1
SRR11745212;1
SRR11788180;1
SRR11788181;1
SRR11788182;1
SRR11788183;1
SRR11788184;1
SRR11788185;1
SRR11788186;1
SRR11788187;1
SRR11788188;1
SRR11788189;1
SRR11788190;1
SRR11788191;1
SRR11788192;1
SRR11788193;1
SRR11788194;1
SRR11788195;1
SRR11788196;1
SRR11788197;1
SRR11788198;1
SRR11788199;1
SRR11788200;1
SRR11788201;1
SRR11788202;1
SRR11788203;1
SRR11788204;1
SRR11788205;1
SRR11788206;1
SRR11788207;1
SRR11788208;1
SRR11788209;1
SRR11788210;1
SRR11789035;1
SRR11794939;1
SRR11810704;1
SRR11810705;1
SRR11810706;1
SRR11810707;1
SRR11810708;1
SRR11810709;1
SRR11810710;1
SRR11810711;1
SRR11810712;1
SRR11810713;1
SRR11810714;1
SRR11810715;1
SRR11810716;1
SRR11810717;1
SRR11810718;1
SRR11810719;1
SRR11810720;1
SRR11810721;1
SRR11810722;1
SRR11810723;1
SRR11810724;1
SRR11810725;1
SRR11810726;1
SRR11810727;1
SRR11810728;1
SRR11810729;1
SRR11810730;1
SRR11810731;1
SRR11810732;1
SRR11810733;1
SRR11810734;1
SRR11810735;1
SRR11810736;1
SRR11810737;1
SRR11810738;1
SRR11810739;1
SRR11810740;1
